(current_cut)_Total_HMS_EL-REAL_Triggers,(current_cut)_Total_SHMS_EL-REAL_Triggers,Accepted_HMS_Triggers,Accepted_SHMS_Triggers,BCM1_Beam_Cut_Charge,BCM1_Beam_Cut_Current,BCM1_Charge,BCM1_Current,BCM_Cut_HMS_Run_Length,BCM_Cut_SHMS_Run_Length,Beam_Energy,EDTM_Accepted_Triggers,HMS_Angle,HMS_CPULT,HMS_CPULT_ERROR,HMS_Cal_ALL_Elec_Eff,HMS_Cal_ALL_Elec_Eff_ERROR,HMS_Cal_SING_Elec_Eff,HMS_Cal_SING_Elec_Eff_ERROR,HMS_Cer_ALL_Elec_Eff,HMS_Cer_ALL_Elec_Eff_ERROR,HMS_Cer_SING_Elec_Eff,HMS_Cer_SING_Elec_Eff_ERROR,HMS_EL-REAL_Trigger_Rate,HMS_Elec_ALL_TRACK_EFF,HMS_Elec_ALL_TRACK_EFF_ERROR,HMS_Elec_SING_TRACK_EFF,HMS_Elec_SING_TRACK_EFF_ERROR,HMS_Hodo_3_of_4_EFF,HMS_Hodo_4_of_4_EFF,HMS_Hodo_Plane_1,HMS_Hodo_Plane_2,HMS_Hodo_Plane_3,HMS_Hodo_Plane_4,HMS_Hodo_S1XY,HMS_Hodo_S2XY,HMS_Hodoscope_S1X_Rate,HMS_Hodoscope_S1X_Triggers,HMS_P_Central,HMS_Particle_Mass,HMS_Run_Length,Non_Scaler_EDTM_Live_Time,Non_Scaler_EDTM_Live_Time_Corr,Non_Scaler_EDTM_Live_Time_Corr_ERROR,Non_Scaler_EDTM_Live_Time_ERROR,Pre-Scaled_HMS_EL-REAL_Triggers,Pre-Scaled_SHMS_EL-REAL_Triggers,Ps1_factor,Ps2_factor,Ps3_factor,Ps4_factor,Ps5_factor,Ps6_factor,Run_Number,SHMS_Aero_ALL_Elec_Eff,SHMS_Aero_ALL_Elec_Eff_ERROR,SHMS_Aero_SING_Elec_Eff,SHMS_Aero_SING_Elec_Eff_ERROR,SHMS_Angle,SHMS_CPULT,SHMS_CPULT_ERROR,SHMS_Cal_SING_Elec_Eff,SHMS_Cal_SING_Elec_Eff_ERROR,SHMS_EL-REAL_Trigger_Rate,SHMS_Elec_ALL_TRACK_EFF,SHMS_Elec_ALL_TRACK_EFF_ERROR,SHMS_Elec_SING_TRACK_EFF,SHMS_Elec_SING_TRACK_EFF_ERROR,SHMS_HGC_ALL_Elec_Eff,SHMS_HGC_ALL_Elec_Eff_ERROR,SHMS_HGC_SING_Elec_Eff,SHMS_HGC_SING_Elec_Eff_ERROR,SHMS_Hodo_3_of_4_EFF,SHMS_Hodo_4_of_4_EFF,SHMS_Hodo_Plane_1,SHMS_Hodo_Plane_2,SHMS_Hodo_Plane_3,SHMS_Hodo_Plane_4,SHMS_Hodo_S1XY,SHMS_Hodo_S2XY,SHMS_Hodoscope_S1X_Rate,SHMS_Hodoscope_S1X_Triggers,SHMS_P_Central,SHMS_Particle_Mass,SHMS_Run_Length,Target_Mass_(amu),Total_HMS_EL-REAL_Triggers,Total_SHMS_EL-REAL_Triggers
8047903.0,64547444.0,484803.0,565059.0,22.322,38.811,22.322,38.811,575.146,573.145,9.172705,6684.0,13.005,0.0602,0.0,0.9887,0.0002,0.9889,0.0002,0.9783,0.0003,0.9783,0.0003,14.042,0.9975,0.0032,0.9974,0.0032,0.9971969999999999,0.787944,0.998451,0.997664,0.9900690000000001,0.798949,0.9999959999999999,0.9980030000000001,80.874,46514189.0,4.1,0.0005110000000000001,575.146,0.0686,0.0686,0.0008,0.0008,473406.0,500368.0,1.0,129.0,1.0,17.0,1.0,1.0,12179.0,0.9982,0.003,0.9982,0.0001,8.995,0.0088,0.0,1e+38,1e+38,112.62,0.9874,0.0033,0.9874,0.0034,0.9659,0.003,0.9662,0.0004,0.995339,0.8837700000000001,0.9847809999999999,0.9811790000000001,0.9743719999999999,0.938699,0.999714,0.9984290000000001,390.676,223913848.0,5.27,0.0005110000000000001,573.145,1.007276,8047903.0,64547444.0
15419299.0,117718899.0,919035.0,1010856.0,79.825,63.412,79.825,63.412,1258.827,1260.827,9.172705,7426.0,13.005,0.0596,0.0,0.9891,0.0002,0.9893,0.0002,0.9805,0.0002,0.9807,0.0002,12.23,0.9975,0.0023,0.9975,0.0023,0.99773,0.804241,0.99881,0.998346,0.990729,0.81408,0.999998,0.998276,54.387,68463834.0,4.1,0.0005110000000000001,1258.827,0.0654,0.0654,0.0007,0.0007,907018.0,912550.0,1.0,129.0,1.0,17.0,1.0,1.0,12181.0,0.9982,0.0022,0.9982,0.0001,8.995,0.0086,0.0,1e+38,1e+38,93.366,0.9883,0.0024,0.9884,0.0025,0.9677,0.0022,0.968,0.0003,0.996301,0.8956069999999999,0.987677,0.983244,0.97667,0.944264,0.999794,0.9987,263.10900000000004,331734556.0,5.27,0.0005110000000000001,1260.827,1.007276,15419299.0,117718899.0
11969875.0,91404339.0,1344931.0,1527212.0,61.895,46.841,61.895,46.841,1321.372,1321.372,9.172705,14779.0,13.005,0.1124,0.0,0.9893,0.0001,0.9895,0.0001,0.9815,0.0002,0.9816,0.0002,9.059,0.9978,0.0019,0.9978,0.0019,0.9978809999999999,0.8031689999999999,0.999044,0.9986290000000001,0.991116,0.812258,0.999999,0.998332,40.41,53396452.0,4.1,0.0005110000000000001,1321.372,0.1243,0.1243,0.001,0.001,1329986.0,1406221.0,1.0,65.0,1.0,9.0,1.0,1.0,12184.0,0.9982,0.0018,0.9983,0.0001,8.995,0.0167,0.0,1e+38,1e+38,69.17399999999999,0.9892,0.0019,0.9893,0.002,0.9706,0.0018,0.9708,0.0002,0.9971780000000001,0.908048,0.9900040000000001,0.9857520000000001,0.979059,0.950375,0.999858,0.9989610000000001,195.045,257727398.0,5.27,0.0005110000000000001,1321.372,1.007276,11969875.0,91404339.0
8914462.0,67951686.0,999273.0,1116523.0,46.01300000000001,38.229,46.01300000000001,38.229,1203.615,1203.615,9.172705,13625.0,13.005,0.1121,0.0,0.9895,0.0001,0.9896,0.0001,0.9822,0.0002,0.9823,0.0002,7.4060000000000015,0.9978,0.0022,0.9978,0.0022,0.997977,0.807818,0.999177,0.998833,0.991012,0.816769,0.999999,0.998353,33.056,39787111.0,4.1,0.0005110000000000001,1203.615,0.1258,0.1258,0.001,0.001,990496.0,1045411.0,1.0,65.0,1.0,9.0,1.0,1.0,12185.0,0.9983,0.0021,0.9983,0.0001,8.995,0.0164,0.0,1e+38,1e+38,56.456,0.9901,0.0022,0.9901,0.0023,0.9734,0.0021,0.9736,0.0002,0.997919,0.9206,0.992377,0.987762,0.98113,0.957227,0.999907,0.999193,159.239,191661957.0,5.27,0.0005110000000000001,1203.615,1.007276,8914462.0,67951686.0
5566580.0,42559722.0,1119673.0,1342758.0,28.721,23.84,28.721,23.84,1204.751,1204.751,9.172705,13449.0,13.005,0.2011,0.0,0.9897,0.0001,0.9898,0.0001,0.9821,0.0002,0.9822,0.0002,4.621,0.9979,0.0021,0.9979,0.0021,0.998084,0.8023899999999999,0.99944,0.9992030000000001,0.9912850000000001,0.810545,1.0,0.9983489999999999,20.764,25015229.0,4.1,0.0005110000000000001,1204.751,0.2234,0.2234,0.0017,0.0017,1113316.0,1289689.0,1.0,33.0,1.0,5.0,1.0,1.0,12186.0,0.9984,0.0019,0.9984,0.0001,8.995,0.0315,0.0,1e+38,1e+38,35.327,0.9904,0.002,0.9904,0.002,0.9758,0.0019,0.976,0.0002,0.9984700000000001,0.931436,0.994397,0.9896940000000001,0.9827899999999999,0.9630110000000001,0.999942,0.9993629999999999,99.814,120251108.0,5.27,0.0005110000000000001,1204.751,1.007276,5566580.0,42559722.0
3998636.0,30637226.0,1336601.0,978090.0,20.656,17.125999999999998,20.656,17.125999999999998,1206.118,1204.937,9.172705,12922.0,13.005,0.3343,0.0,0.9898,0.0001,0.9899,0.0001,0.9829,0.0002,0.9829,0.0002,3.319,0.9979,0.0019,0.9979,0.0019,0.998208,0.805805,0.999571,0.999254,0.991599,0.813588,1.0,0.998434,15.015,18110049.0,4.1,0.0005110000000000001,1206.118,0.3573,0.3573,0.0025,0.0025,1332879.0,928401.0,1.0,33.0,1.0,3.0,1.0,1.0,12187.0,0.9985,0.0022,0.9985,0.0001,8.995,0.0319,0.0,1e+38,1e+38,25.426,0.9906,0.0024,0.9905,0.0024,0.9775,0.0022,0.9776,0.0002,0.99868,0.936291,0.995055,0.99027,0.983772,0.965863,0.999952,0.999446,71.96300000000002,86711434.0,5.27,0.0005110000000000001,1204.937,1.007276,3998636.0,30637226.0
2231978.0,17085435.0,746584.0,1024374.0,11.437999999999999,9.453,11.437999999999999,9.453,1209.992,1209.992,9.172705,8832.0,13.005,0.3345,0.0001,0.9898,0.0002,0.9898,0.0002,0.9828,0.0002,0.9828,0.0002,1.845,0.9978,0.0026,0.9978,0.0026,0.998259,0.8052020000000001,0.999663,0.9994350000000001,0.991632,0.8127300000000001,1.0,0.998433,8.454,10229836.0,4.1,0.0005110000000000001,1209.992,0.366,0.366,0.0031,0.0031,743993.0,1005026.0,1.0,17.0,1.0,3.0,1.0,1.0,12189.0,0.9984,0.0021,0.9984,0.0001,8.995,0.06,0.0001,1e+38,1e+38,14.12,0.9911,0.0023,0.9911,0.0023,0.9792,0.0021,0.9793,0.0002,0.9989540000000001,0.9429559999999999,0.996334,0.991569,0.984461,0.96954,0.999969,0.999527,40.079,48495320.0,5.27,0.0005110000000000001,1209.992,1.007276,2231978.0,17085435.0
1115615.0,8509968.0,1114889.0,1719218.0,5.62,4.445,5.62,4.445,1264.335,1264.335,9.172705,12618.0,13.005,0.9993,0.0001,0.99,0.0001,0.99,0.0001,0.9832,0.0002,0.9832,0.0002,0.882,0.9979,0.0021,0.9979,0.0021,0.998333,0.8073819999999999,0.999741,0.999542,0.991741,0.8146899999999999,1.0,0.998469,4.176,5279432.0,4.1,0.0005110000000000001,1264.335,1.0002,1.0002,0.0,0.0,1115615.0,1701994.0,1.0,5.0,1.0,1.0,1.0,1.0,12190.0,0.9985,0.0016,0.9985,0.0,8.995,0.202,0.0001,1e+38,1e+38,6.731,0.991,0.0017,0.991,0.0017,0.9802,0.0016,0.9802,0.0002,0.999097,0.947042,0.996821,0.992276,0.984842,0.972194,0.999975,0.999579,19.256,24346495.0,5.27,0.0005110000000000001,1264.335,1.007276,1115615.0,8509968.0
4065092.0,30355004.0,242820.0,266297.0,20.462,25.045,20.462,25.045,816.995,816.995,9.172705,9315.0,13.005,0.0597,0.0,0.9894,0.0003,0.9898,0.0003,0.9806,0.0004,0.9807,0.0004,4.976,0.9974,0.0046,0.9974,0.0046,0.9978100000000001,0.8017,0.998755,0.9984850000000001,0.991259,0.8110069999999999,0.9999979999999999,0.9983479999999999,21.926,17913099.0,4.1,0.0005110000000000001,816.995,0.0673,0.0673,0.0007,0.0007,239123.0,235310.0,1.0,129.0,1.0,17.0,1.0,1.0,12191.0,0.9982,0.0044,0.9983,0.0001,8.995,0.0088,0.0,1e+38,1e+38,37.154,0.9888,0.0047,0.9889,0.0049,0.9686,0.0044,0.9688,0.0005,0.996559,0.8993969999999999,0.987818,0.98393,0.977533,0.946627,0.9998040000000001,0.998801,104.279,85195055.0,5.27,0.0005110000000000001,816.995,1.007276,4065092.0,30355004.0
43652259.0,331308841.0,714297.0,942377.0,43.301,58.804,43.301,58.804,736.365,736.365,9.172705,8913.0,13.005,0.0164,0.0,0.9838,0.0002,0.9853,0.0002,0.965,0.0003,0.9654,0.0003,59.28100000000001,0.996,0.0028,0.9961,0.0029,0.993397,0.764908,0.993625,0.991187,0.984717,0.7887149999999999,0.999944,0.996771,336.5619999999999,247832567.0,4.1,0.0005110000000000001,736.365,0.0187,0.0187,0.0002,0.0002,671573.0,645826.0,1.0,513.0,1.0,65.0,1.0,1.0,12192.0,0.9963,0.0028,0.9964,0.0001,8.995,0.0028,0.0,1e+38,1e+38,449.925,0.9718,0.0032,0.9748,0.0037,0.9104,0.0028,0.9083,0.0006,0.959231,0.680593,0.937815,0.933457,0.932489,0.833742,0.995862,0.988776,1604.55,1181533842.0,5.27,0.0005110000000000001,736.365,1.007276,43652259.0,331308841.0
32692745.0,250337618.0,531117.0,679299.0,32.093,48.135,32.093,48.135,666.7339999999998,666.7339999999998,9.172705,8183.0,13.005,0.0162,0.0,0.9854,0.0002,0.9865,0.0002,0.9681,0.0004,0.9685,0.0004,49.034,0.9963,0.0032,0.9963,0.0033,0.9944270000000001,0.770373,0.9952270000000001,0.992727,0.985966,0.790837,0.999965,0.997065,278.95799999999997,185990924.0,4.1,0.0005110000000000001,666.7339999999998,0.0189,0.0189,0.0002,0.0002,502965.0,487988.0,1.0,513.0,1.0,65.0,1.0,1.0,12193.0,0.9968,0.0031,0.997,0.0001,8.995,0.0027,0.0,1e+38,1e+38,375.469,0.9766,0.0036,0.9783,0.0041,0.9234,0.0032,0.9228,0.0006,0.970125,0.7225699999999999,0.949709,0.9445459999999999,0.941213,0.8558129999999999,0.9972110000000001,0.991524,1344.536,896447875.0,5.27,0.0005110000000000001,666.7339999999998,1.007276,32692745.0,250337618.0
23943247.0,184249764.0,754461.0,932868.0,23.359,38.524,23.359,38.524,606.347,606.347,9.172705,14100.0,13.005,0.0315,0.0,0.9855,0.0002,0.9864,0.0002,0.9715,0.0003,0.9719,0.0003,39.488,0.9968,0.0027,0.9968,0.0027,0.995573,0.783255,0.996372,0.994492,0.987344,0.8005939999999999,0.99998,0.997476,224.842,136332140.0,4.1,0.0005110000000000001,606.347,0.0358,0.0358,0.0003,0.0003,725553.0,716925.0,1.0,257.0,1.0,33.0,1.0,1.0,12194.0,0.9972,0.0026,0.9972,0.0001,8.995,0.0051,0.0,1e+38,1e+38,303.869,0.981,0.0029,0.9821,0.0032,0.9386,0.0026,0.9386,0.0005,0.980594,0.772338,0.960871,0.957015,0.95321,0.8811200000000001,0.998318,0.994438,1097.698,665585424.0,5.27,0.0005110000000000001,606.347,1.007276,23943247.0,184249764.0
15494491.0,119246863.0,482712.0,564213.0,14.880999999999998,23.22300000000001,14.880999999999998,23.22300000000001,640.784,640.784,9.172705,14766.0,13.005,0.0312,0.0,0.9867,0.0002,0.9873,0.0002,0.9753,0.0003,0.9755,0.0003,24.180999999999997,0.9972,0.0033,0.9972,0.0034,0.9965229999999999,0.786754,0.997527,0.996561,0.988711,0.800463,0.999991,0.997748,137.016,87797767.0,4.1,0.0005110000000000001,640.784,0.0355,0.0355,0.0003,0.0003,469530.0,463996.0,1.0,257.0,1.0,33.0,1.0,1.0,12195.0,0.9978,0.0032,0.9979,0.0001,8.995,0.0047,0.0,1e+38,1e+38,186.095,0.9854,0.0036,0.9857,0.0038,0.9535,0.0033,0.9538,0.0005,0.989516,0.8295370000000001,0.9744139999999999,0.96915,0.963866,0.911349,0.9992110000000001,0.9967969999999999,675.622,432928022.0,5.27,0.0005110000000000001,640.784,1.007276,15494491.0,119246863.0
7398452.0,57841933.0,228808.0,259764.0,7.155,11.59,7.155,11.59,617.339,617.339,9.172705,3742.0,13.005,0.0309,0.0,0.9868,0.0004,0.9873,0.0004,0.9761,0.0005,0.9761,0.0005,11.984000000000002,0.9974,0.0048,0.9974,0.0048,0.996861,0.784597,0.997891,0.9974,0.989431,0.796726,0.999995,0.997852,69.01100000000001,42602968.0,4.1,0.0005110000000000001,617.339,0.0353,0.0353,0.0006,0.0006,224196.0,225066.0,1.0,257.0,1.0,33.0,1.0,1.0,12196.0,0.9982,0.0046,0.9983,0.0001,8.995,0.0045,0.0,1e+38,1e+38,93.696,0.9869,0.0051,0.9868,0.0053,0.9621,0.0047,0.9624,0.0006,0.992782,0.8579370000000001,0.979987,0.975545,0.967108,0.927924,0.999511,0.997629,341.529,210838790.0,5.27,0.0005110000000000001,617.339,1.007276,7398452.0,57841933.0
5659433.0,44556391.0,634412.0,740445.0,5.468,9.106,5.468,9.106,600.51,600.51,9.172705,6779.0,13.005,0.1121,0.0,0.988,0.0002,0.9882,0.0002,0.9777,0.0003,0.9778,0.0003,9.424,0.9976,0.0029,0.9976,0.0029,0.997344,0.787884,0.998936,0.998251,0.989734,0.7983,0.9999979999999999,0.9979290000000001,54.532,32747018.0,4.1,0.0005110000000000001,600.51,0.1252,0.1252,0.0014,0.0014,628826.0,685483.0,1.0,65.0,1.0,9.0,1.0,1.0,12197.0,0.9983,0.0027,0.9983,0.0001,8.995,0.0166,0.0,1e+38,1e+38,74.19800000000002,0.9891,0.0029,0.9892,0.0029,0.971,0.0027,0.9713,0.0003,0.996384,0.8970459999999999,0.987849,0.983576,0.976209,0.945744,0.9998,0.9987090000000001,271.67400000000004,163143278.0,5.27,0.0005110000000000001,600.51,1.007276,5659433.0,44556391.0
2969202.0,23330044.0,597676.0,737034.0,2.827,4.71,2.827,4.71,600.16,600.16,9.172705,6775.0,13.005,0.2013,0.0,0.988,0.0002,0.9881,0.0002,0.9783,0.0003,0.9784,0.0003,4.947,0.9978,0.0029,0.9978,0.0029,0.997764,0.797453,0.999297,0.998867,0.990328,0.806723,0.999999,0.998131,28.777,17270633.0,4.1,0.0005110000000000001,600.16,0.2257,0.2257,0.0024,0.0024,593840.0,706971.0,1.0,33.0,1.0,5.0,1.0,1.0,12198.0,0.9984,0.0026,0.9984,0.0001,8.995,0.0316,0.0,1e+38,1e+38,38.87300000000001,0.9902,0.0028,0.9902,0.0028,0.976,0.0026,0.9761,0.0003,0.997941,0.921146,0.99241,0.988188,0.98056,0.957908,0.99991,0.999182,143.316,86012598.0,5.27,0.0005110000000000001,600.16,1.007276,2969202.0,23330044.0
47450551.0,363952655.0,778552.0,1031836.0,47.55,59.931999999999995,47.55,59.931999999999995,793.4060000000003,793.4060000000003,9.172705,734.0,13.005,0.0164,0.0,0.9840000000000001,0.0002,0.9855,0.0002,0.9648,0.0003,0.9653,0.0003,59.806000000000004,0.9959,0.0027,0.9959,0.0027,0.993682,0.769233,0.9939879999999999,0.991403,0.9849180000000001,0.792549,0.999948,0.996871,342.25699999999995,271548755.0,4.1,0.0005110000000000001,793.4060000000003,0.0185,0.0185,0.0007,0.0007,730008.0,709459.0,1.0,513.0,1.0,65.0,1.0,1.0,12199.0,0.9974,0.0026,0.9975,0.0001,8.995,0.0028,0.0,1e+38,1e+38,458.722,0.9722,0.0031,0.9751,0.0036,0.9105,0.0027,0.909,0.0006,0.9596540000000001,0.6821699999999999,0.938486,0.933674,0.932579,0.834802,0.99592,0.9888620000000001,1633.1629999999998,1295761084.0,5.27,0.0005110000000000001,793.4060000000003,1.007276,47450551.0,363952655.0
71785900.0,538130852.0,665292.0,1370225.0,12.941,19.524,12.941,19.524,662.802,662.802,7.937,24696.0,12.5,0.0093,0.0,0.984,0.0002,0.9861,0.0002,0.9692,0.0003,0.9693,0.0003,108.307,0.9948,0.0029,0.9948,0.0031,0.993476,0.775849,0.992197,0.989495,0.986499,0.801067,0.999918,0.997314,425.627,282106075.0,4.1,0.0005110000000000001,662.802,0.0116,0.0116,0.0001,0.0001,556480.0,1048988.0,1.0,513.0,1.0,129.0,1.0,1.0,13874.0,0.9972,0.0026,0.9973,0.0001,8.5,0.0025,0.0,1e+38,1e+38,811.903,0.9658,0.0031,0.969,0.0035,0.8684,0.0027,0.8644,0.0006,0.92057,0.567828,0.91142,0.900223,0.907372,0.762716,0.991162,0.978021,2167.297,1436488126.0,4.5,0.0005110000000000001,662.802,1.007276,71785900.0,538130852.0
62198154.0,467539842.0,1006562.0,1396811.0,1.4669999999999999,1.726,1.4669999999999999,1.726,849.945,849.945,7.937,51164.0,12.5,0.0162,0.0,0.9855,0.0002,0.9863,0.0002,0.9741,0.0002,0.9742,0.0002,73.179,0.9956,0.0023,0.9956,0.0024,0.994642,0.781792,0.9940559999999999,0.9917590000000001,0.987684,0.80289,0.999951,0.9975719999999999,285.633,242772573.0,4.1,0.0005110000000000001,849.945,0.0187,0.0187,0.0001,0.0001,956895.0,911384.0,1.0,513.0,1.0,65.0,1.0,1.0,13876.0,0.9975,0.0025,0.9976,0.0001,8.5,0.003,0.0,1e+38,1e+38,550.0830000000002,0.9715,0.0029,0.9748,0.0035,0.8904,0.0026,0.8856,0.0006,0.947516,0.643436,0.9288540000000001,0.916032,0.925358,0.817218,0.9940260000000001,0.9863569999999999,1470.239,1249621803.0,4.5,0.0005110000000000001,849.945,1.007276,62198154.0,467539842.0
36058971.0,271721159.0,595260.0,793302.0,7.885,12.202,7.885,12.202,646.2180000000002,646.2180000000002,7.937,39294.0,12.5,0.0165,0.0,0.9863,0.0002,0.987,0.0002,0.978,0.0003,0.9781,0.0003,55.8,0.9963,0.003,0.9963,0.003,0.995792,0.790674,0.9955,0.993666,0.989391,0.807882,0.999971,0.997962,216.074,139630820.0,4.1,0.0005110000000000001,646.2180000000002,0.0189,0.0189,0.0001,0.0001,554753.0,529671.0,1.0,513.0,1.0,65.0,1.0,1.0,13877.0,0.9974,0.0031,0.9973,0.0001,8.5,0.0029,0.0,1e+38,1e+38,420.479,0.9779,0.0037,0.98,0.0042,0.9117,0.0032,0.9091,0.0007,0.963834,0.698769,0.94453,0.930096,0.938653,0.8473930000000001,0.996122,0.990638,1126.939,728248570.0,4.5,0.0005110000000000001,646.2180000000002,1.007276,36058971.0,271721159.0
26568058.0,206845630.0,843250.0,1075553.0,13.714,20.705,13.714,20.705,662.328,662.328,7.937,39251.0,12.5,0.0317,0.0,0.9874,0.0002,0.9878,0.0002,0.9827,0.0002,0.9828,0.0002,40.113,0.9969,0.0024,0.9968,0.0025,0.99692,0.794795,0.997128,0.9958440000000001,0.9912620000000001,0.807466,0.9999879999999999,0.998318,157.872,104563054.0,4.1,0.0005110000000000001,662.328,0.0364,0.0364,0.0002,0.0002,805093.0,804847.0,1.0,257.0,1.0,33.0,1.0,1.0,13878.0,0.9976,0.0025,0.9976,0.0001,8.5,0.0052,0.0,1e+38,1e+38,312.301,0.9839,0.0029,0.9848,0.0031,0.9374,0.0025,0.9369,0.0005,0.979727,0.770178,0.960957,0.9477760000000001,0.9537549999999999,0.8866350000000001,0.9979610000000001,0.994757,840.054,556391093.0,4.5,0.0005110000000000001,662.328,1.007276,26568058.0,206845630.0
19584450.0,151930721.0,615513.0,753593.0,16.371,26.091,16.371,26.091,627.4490000000002,628.75,7.937,36669.0,12.5,0.0314,0.0,0.9879,0.0002,0.9882,0.0002,0.9841,0.0002,0.9842,0.0002,31.148000000000003,0.9973,0.0029,0.9973,0.0029,0.997342,0.798457,0.997963,0.996948,0.991292,0.8095859999999999,0.999994,0.998342,121.641,76323781.0,4.1,0.0005110000000000001,627.4490000000002,0.0359,0.0359,0.0002,0.0002,593468.0,591170.0,1.0,257.0,1.0,33.0,1.0,1.0,13879.0,0.9978,0.0029,0.9979,0.0001,8.5,0.005,0.0,1e+38,1e+38,241.639,0.9871,0.0033,0.9875,0.0035,0.9485,0.003,0.9487,0.0005,0.985623,0.805072,0.968604,0.954362,0.961176,0.906092,0.998567,0.996354,649.749,408529727.0,4.5,0.0005110000000000001,628.75,1.007276,19584450.0,151930721.0
11479272.0,90023922.0,690582.0,818929.0,23.795,34.314,23.795,34.314,693.451,693.451,7.937,38835.0,12.5,0.0602,0.0,0.9886,0.0002,0.9888,0.0002,0.987,0.0002,0.987,0.0002,16.554000000000002,0.9974,0.0027,0.9974,0.0027,0.9979819999999999,0.802312,0.998602,0.9980829999999999,0.9927309999999999,0.810872,0.9999969999999999,0.998625,65.01100000000001,45082037.0,4.1,0.0005110000000000001,693.451,0.0677,0.0677,0.0003,0.0003,675251.0,697860.0,1.0,129.0,1.0,17.0,1.0,1.0,13880.0,0.9983,0.0027,0.9983,0.0001,8.5,0.0091,0.0,1e+38,1e+38,129.82,0.9893,0.003,0.9894,0.0031,0.9624,0.0027,0.9627,0.0004,0.991734,0.851498,0.9778040000000001,0.963037,0.96936,0.932832,0.99918,0.997942,349.731,242521669.0,4.5,0.0005110000000000001,693.451,1.007276,11479272.0,90023922.0
5972086.0,48019334.0,671424.0,806123.0,26.278,38.581,26.278,38.581,681.1189999999998,681.1189999999998,7.937,19509.0,12.5,0.1124,0.0,0.9887,0.0002,0.9888,0.0002,0.9879,0.0002,0.9879,0.0002,8.767999999999999,0.9978,0.0027,0.9978,0.0027,0.998292,0.803682,0.999091,0.998852,0.993071,0.8109569999999999,0.999999,0.99869,35.282,24031198.0,4.1,0.0005110000000000001,681.1189999999998,0.1267,0.1267,0.0008,0.0008,663565.0,738759.0,1.0,65.0,1.0,9.0,1.0,1.0,13881.0,0.9984,0.0026,0.9984,0.0001,8.5,0.0168,0.0,1e+38,1e+38,70.501,0.9911,0.0029,0.9912,0.003,0.9695,0.0026,0.9697,0.0003,0.994757,0.8814549999999999,0.983423,0.968828,0.974524,0.949336,0.999483,0.998709,190.836,129981974.0,4.5,0.0005110000000000001,681.1189999999998,1.007276,5972086.0,48019334.0
24042189.0,199349766.0,748778.0,922915.0,12.084000000000001,10.119,12.084000000000001,10.119,1194.146,1194.146,7.937,9431.0,12.5,0.0311,0.0,0.9895,0.0002,0.9897,0.0002,0.9872,0.0002,0.9872,0.0002,20.133,0.9972,0.0025,0.9972,0.0025,0.997735,0.79348,0.998257,0.997561,0.992814,0.8025760000000001,0.9999959999999999,0.9985809999999999,81.125,96874950.0,4.1,0.0005110000000000001,1194.146,0.0351,0.0351,0.0004,0.0004,728551.0,775680.0,1.0,257.0,1.0,33.0,1.0,1.0,13882.0,0.998,0.0024,0.9981,0.0001,8.5,0.0046,0.0,1e+38,1e+38,166.93900000000005,0.9882,0.0028,0.9886,0.0029,0.9557,0.0025,0.9561,0.0004,0.989603,0.8336469999999999,0.973891,0.960391,0.9663579999999999,0.9223290000000001,0.998966,0.9973870000000001,426.79699999999997,509658139.0,4.5,0.0005110000000000001,1194.146,1.007276,24042189.0,199349766.0
34289410.0,261617898.0,2066587.0,2406179.0,20.617,10.993,20.617,10.993,1875.394,1875.394,7.937,54282.0,12.5,0.0603,0.0,0.9897,0.0001,0.9899,0.0001,0.987,0.0001,0.987,0.0001,18.284,0.9972,0.0015,0.9972,0.0015,0.99811,0.80947,0.998642,0.998062,0.993006,0.817864,0.999997,0.998726,57.105,107094559.0,4.1,0.0005110000000000001,1875.394,0.0681,0.0681,0.0003,0.0003,2017024.0,2028046.0,1.0,129.0,1.0,17.0,1.0,1.0,13897.0,0.9981,0.0015,0.9981,0.0,8.5,0.0092,0.0,1e+38,1e+38,139.5,0.9876,0.0017,0.9878,0.0018,0.9582,0.0015,0.9584,0.0002,0.991752,0.851165,0.977336,0.964806,0.969713,0.930864,0.999202,0.997906,304.749,571523447.0,4.5,0.0005110000000000001,1875.394,1.007276,34289410.0,261617898.0
22424292.0,170410337.0,1344917.0,1534302.0,2.583,1.621,2.583,1.621,1593.422,1593.422,7.937,45990.0,12.5,0.06,0.0,0.99,0.0001,0.9901,0.0001,0.9883,0.0001,0.9883,0.0001,14.073,0.9974,0.0019,0.9974,0.0019,0.9983209999999999,0.811463,0.9988239999999999,0.998518,0.993447,0.818991,0.9999979999999999,0.998814,43.718,69661398.0,4.1,0.0005110000000000001,1593.422,0.0679,0.0679,0.0003,0.0003,1319076.0,1321010.0,1.0,129.0,1.0,17.0,1.0,1.0,13898.0,0.9981,0.0019,0.9981,0.0001,8.5,0.009000000000000001,0.0,1e+38,1e+38,106.946,0.9885,0.0021,0.9886,0.0022,0.9624,0.0019,0.9627,0.0003,0.9933489999999999,0.866284,0.980246,0.967366,0.9722430000000001,0.939636,0.9993549999999999,0.998324,233.489,372046966.0,4.5,0.0005110000000000001,1593.422,1.007276,22424292.0,170410337.0
